state,temporal_unit,date,metric,futurerevision,buprenorphine,naloxone,naltrexone,buprenorphine_brand,buprenorphine_generic,naloxone_brand,naloxone_generic,naltrexone_brand,naltrexone_generic
IA,quarterly,2015-04-01,rx_percap,no,1.840562807644954,0.0674290309449305,1.5084123959532592,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2015-07-01,adjmedamt,no,172906.7678222656,0.0,21282.52227783203,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2015-07-01,adjmedamt_gb,no,0.0,0.0,0.0,171517.3430175781,1389.4248046875,0.0,,,21282.52227783203
IA,quarterly,2015-07-01,adjmedamt_percap,no,425.61246860896284,0.0,52.3872313326934,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2015-07-01,rx,no,835.0,19.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2015-07-01,rx_gb,no,0.0,0.0,0.0,771.0,64.0,0.0,19.0,4.0,613.0
IA,quarterly,2015-07-01,rx_percap,no,2.05536437795074,0.0467687702767234,1.5187542768809659,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2015-10-01,adjmedamt,no,169070.6743164063,0.0,23415.23263549805,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2015-10-01,adjmedamt_gb,no,0.0,0.0,0.0,167327.57702636722,1743.0972900390632,0.0,,,23415.23263549805
IA,quarterly,2015-10-01,adjmedamt_percap,no,451.0574683731044,0.0,62.46864275332322,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2015-10-01,rx,no,740.0,27.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2015-10-01,rx_gb,no,0.0,0.0,0.0,701.0,39.0,0.0,27.0,3.0,689.0
IA,quarterly,2015-10-01,rx_percap,no,1.974218935043945,0.0720323124948466,1.8461614906086619,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-01-01,adjmedamt,no,100847.29180908199,0.0,22720.24114990234,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-01-01,adjmedamt_gb,no,0.0,0.0,0.0,99823.7890625,1023.5027465820309,0.0,,,22720.24114990234
IA,quarterly,2016-01-01,adjmedamt_percap,no,268.2047524587516,0.0,60.424792219000565,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-01-01,rx,no,415.0,16.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-01-01,rx_gb,no,0.0,0.0,0.0,387.0,28.0,0.0,16.0,3.0,721.0
IA,quarterly,2016-01-01,rx_percap,no,1.1036981784409008,0.04255221892784201,1.92548790648485,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-04-01,adjmedamt,no,125845.494140625,0.0,12460.43591308594,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-04-01,adjmedamt_gb,no,0.0,0.0,0.0,124321.8804931641,1523.6136474609382,,,,12460.43591308594
IA,quarterly,2016-04-01,adjmedamt_percap,no,332.1769149977077,0.0,32.8900862871607,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-04-01,rx,no,608.0,56.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-04-01,rx_gb,no,0.0,0.0,0.0,526.0,82.0,5.0,51.0,2.0,483.0
IA,quarterly,2016-04-01,rx_percap,no,1.604853361638231,0.1478154412035212,1.2801873032804958,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-07-01,adjmedamt,no,121934.0726318359,946.2642211914064,13962.543365478521,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-07-01,adjmedamt_gb,no,0.0,0.0,0.0,120070.654296875,1863.4183349609382,,946.2642211914064,,13962.543365478521
IA,quarterly,2016-07-01,adjmedamt_percap,no,321.31973762532186,2.4935882540026517,36.79398771764116,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-07-01,rx,no,631.0,74.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-07-01,rx_gb,no,0.0,0.0,0.0,556.0,75.0,3.0,71.0,3.0,547.0
IA,quarterly,2016-07-01,rx_percap,no,1.66280638434643,0.1950042352482343,1.4493558025206599,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-10-01,adjmedamt,no,130847.1729736328,3155.03759765625,14939.465881347658,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-10-01,adjmedamt_gb,no,0.0,0.0,0.0,129368.8690185547,1478.303955078125,3155.03759765625,,,14939.465881347658
IA,quarterly,2016-10-01,adjmedamt_percap,no,343.3580436267542,8.279181830840193,39.20287814610901,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-10-01,rx,no,600.0,103.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2016-10-01,rx_gb,no,0.0,0.0,0.0,561.0,39.0,45.0,58.0,4.0,482.0
IA,quarterly,2016-10-01,rx_percap,no,1.5744690656600342,0.2702838562716392,1.2753199431846278,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-01-01,adjmedamt,no,124571.11938476561,743.2236328125,14348.831298828132,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-01-01,adjmedamt_gb,no,0.0,0.0,0.0,124571.11938476561,,,743.2236328125,,14348.831298828132
IA,quarterly,2017-01-01,adjmedamt_percap,no,323.3856393541123,1.9294026646560711,37.24945241299086,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-01-01,rx,no,905.0,77.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-01-01,rx_gb,no,0.0,0.0,0.0,858.0,47.0,7.0,70.0,12.0,432.0
IA,quarterly,2017-01-01,rx_percap,no,2.349372832650831,0.1998913901813414,1.1526204836430591,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-04-01,adjmedamt,no,188711.9658203125,1040.102416992188,43080.26599121094,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-04-01,adjmedamt_gb,no,0.0,0.0,0.0,188711.9658203125,,,1040.102416992188,27595.1796875,15485.08630371094
IA,quarterly,2017-04-01,adjmedamt_percap,no,496.08175844919884,2.734197769313936,113.2484313566447,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-04-01,rx,no,1914.0,86.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-04-01,rx_gb,no,0.0,0.0,0.0,1872.0,42.0,8.0,78.0,25.0,624.0
IA,quarterly,2017-04-01,rx_percap,no,5.031480020593187,0.2260748598594639,1.706076558706885,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-07-01,adjmedamt,no,206703.7927246094,583.3002319335938,48811.46044921875,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-07-01,adjmedamt_gb,no,0.0,0.0,0.0,206703.7927246094,,,583.3002319335938,33503.18359375,15308.27685546875
IA,quarterly,2017-07-01,adjmedamt_percap,no,547.1972429511097,1.5441433101909652,129.2162868913324,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-07-01,rx,no,2501.0,91.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-07-01,rx_gb,no,0.0,0.0,0.0,2455.0,46.0,17.0,74.0,36.0,644.0
IA,quarterly,2017-07-01,rx_percap,no,6.62077984434483,0.2409000263236224,1.80013206483586,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-10-01,adjmedamt,no,272099.8594970703,2714.92236328125,34108.40322875977,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-10-01,adjmedamt_gb,no,0.0,0.0,0.0,270920.4526367188,1179.406860351563,1723.9749755859382,990.9473876953124,16149.3154296875,17959.08779907227
IA,quarterly,2017-10-01,adjmedamt_percap,no,636.4736848423142,6.350523825378993,79.78358065756353,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-10-01,rx,no,3753.0,94.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2017-10-01,rx_gb,no,0.0,0.0,0.0,3668.0,85.0,23.0,71.0,24.0,684.0
IA,quarterly,2017-10-01,rx_percap,no,8.778709932552994,0.2198770939674877,1.65609555881895,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-01-01,adjmedamt,no,263228.32522583014,2902.9208984375,37088.15371704102,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-01-01,adjmedamt_gb,no,0.0,0.0,0.0,261224.080078125,2004.2451477050781,1888.779296875,1014.1416015625,14561.6611328125,22526.49258422852
IA,quarterly,2018-01-01,adjmedamt_percap,no,612.636182202018,6.756242417784787,86.3187686151793,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-01-01,rx,no,3812.0,89.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-01-01,rx_gb,no,0.0,0.0,0.0,3730.0,82.0,23.0,66.0,28.0,749.0
IA,quarterly,2018-01-01,rx_percap,no,8.87202820802253,0.2071381192324253,1.8083856027370158,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-04-01,adjmedamt,no,306438.5375061035,3439.8648071289062,36527.66387939453,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-04-01,adjmedamt_gb,no,0.0,0.0,0.0,304267.2957763672,2171.241729736328,2846.637939453125,593.2268676757812,17137.826171875,19389.83770751953
IA,quarterly,2018-04-01,adjmedamt_percap,no,705.2490025568471,7.916632300562859,84.06611885804888,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-04-01,rx,no,4841.0,88.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-04-01,rx_gb,no,0.0,0.0,0.0,4700.0,141.0,34.0,54.0,23.0,789.0
IA,quarterly,2018-04-01,rx_percap,no,11.14125673997415,0.20252646005323802,1.8687668814003318,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-07-01,adjmedamt,no,303559.1703491211,4226.4853515625,30372.19287109375,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-07-01,adjmedamt_gb,no,0.0,0.0,0.0,297916.4459228516,5642.724426269531,4226.4853515625,,20458.62109375,9913.57177734375
IA,quarterly,2018-07-01,adjmedamt_percap,no,691.8860584335935,9.633200300148221,69.22570247967731,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-07-01,rx,no,3817.0,107.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,quarterly,2018-07-01,rx_gb,no,0.0,0.0,0.0,3657.0,160.0,50.0,57.0,24.0,582.0
IA,quarterly,2018-07-01,rx_percap,no,8.699882405145969,0.2438793338618335,1.3812231431801039,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-01-01,adjmedamt,no,85502.53356933594,0.0,3665.544921875,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-01-01,adjmedamt_gb,no,0.0,0.0,0.0,85502.53356933594,,0.0,,,3665.544921875
ID,quarterly,2010-01-01,adjmedamt_percap,no,986.8257879291807,0.0,42.30581369598587,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-01-01,rx,no,331.0,10.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-01-01,rx_gb,no,0.0,0.0,0.0,322.0,9.0,0.0,10.0,5.0,99.0
ID,quarterly,2010-01-01,rx_percap,no,3.8202299062831817,0.1154148007940538,1.2003139282581599,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-04-01,adjmedamt,no,105083.865234375,0.0,5820.1260986328125,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-04-01,adjmedamt_gb,no,0.0,0.0,0.0,105083.865234375,,0.0,,,5820.1260986328125
ID,quarterly,2010-04-01,adjmedamt_percap,no,1201.8375181203971,0.0,66.56441395572547,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-04-01,rx,no,393.0,3.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-04-01,rx_gb,no,0.0,0.0,0.0,381.0,12.0,0.0,3.0,17.0,119.0
ID,quarterly,2010-04-01,rx_percap,no,4.49471613523034,0.034310810192598,1.555423395397777,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-07-01,adjmedamt,no,104286.4326171875,0.0,21517.51647949219,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-07-01,adjmedamt_gb,no,0.0,0.0,0.0,98984.765625,5301.6669921875,0.0,,15768.8525390625,5748.6639404296875
ID,quarterly,2010-07-01,adjmedamt_percap,no,1212.83037491205,0.0,250.2444174574022,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-07-01,rx,no,432.0,6.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-07-01,rx_gb,no,0.0,0.0,0.0,408.0,24.0,0.0,6.0,21.0,130.0
ID,quarterly,2010-07-01,rx_percap,no,5.0240736864140665,0.0697788012001954,1.756099830204917,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-10-01,adjmedamt,no,100671.3291015625,0.0,35418.12805175781,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-10-01,adjmedamt_gb,no,0.0,0.0,0.0,90364.734375,10306.5947265625,0.0,,30589.080078125,4829.047973632813
ID,quarterly,2010-10-01,adjmedamt_percap,no,949.9446016226552,0.0,334.20895345887567,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-10-01,rx,no,389.0,11.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2010-10-01,rx_gb,no,0.0,0.0,0.0,353.0,36.0,0.0,11.0,35.0,111.0
ID,quarterly,2010-10-01,rx_percap,no,3.6706424096021735,0.1037970861327093,1.3776704159432318,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-01-01,adjmedamt,no,105316.01025390631,0.0,38381.94506835938,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-01-01,adjmedamt_gb,no,0.0,0.0,0.0,99976.515625,5339.49462890625,0.0,,32294.494140625,6087.450927734375
ID,quarterly,2011-01-01,adjmedamt_percap,no,990.3799194454176,0.0,360.93949603023697,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-01-01,rx,no,416.0,15.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-01-01,rx_gb,no,0.0,0.0,0.0,378.0,38.0,0.0,15.0,36.0,166.0
ID,quarterly,2011-01-01,rx_percap,no,3.912017227922023,0.1410583135068037,1.89958528855829,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-04-01,adjmedamt,no,119148.24462890631,0.0,25326.35241699219,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-04-01,adjmedamt_gb,no,0.0,0.0,0.0,112017.359375,7130.88525390625,0.0,,19735.5234375,5590.8289794921875
ID,quarterly,2011-04-01,adjmedamt_percap,no,1124.899636787604,0.0,239.1105695577959,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-04-01,rx,no,452.0,17.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-04-01,rx_gb,no,0.0,0.0,0.0,397.0,55.0,0.0,17.0,22.0,149.0
ID,quarterly,2011-04-01,rx_percap,no,4.267411890217997,0.1605000047205884,1.614441223954154,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-07-01,adjmedamt,no,127519.6290283203,94.86479949951172,4108.8968811035165,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-07-01,adjmedamt_gb,no,0.0,0.0,0.0,116380.3839111328,11139.2451171875,0.0,94.86479949951172,,4108.8968811035165
ID,quarterly,2011-07-01,adjmedamt_percap,no,1201.790901989674,0.8940400299648633,38.723723763557096,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-07-01,rx,no,471.0,23.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-07-01,rx_gb,no,0.0,0.0,0.0,388.0,83.0,0.0,23.0,5.0,123.0
ID,quarterly,2011-07-01,rx_percap,no,4.438873600482528,0.2167602819768538,1.206318091001621,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-10-01,adjmedamt,no,122168.37915039061,62.84010314941406,3864.1832885742188,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-10-01,adjmedamt_gb,no,0.0,0.0,0.0,111991.83276367189,10176.54638671875,0.0,62.84010314941406,,3864.1832885742188
ID,quarterly,2011-10-01,adjmedamt_percap,no,1071.210809143516,0.5510018075829619,33.882375587031824,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-10-01,rx,no,499.0,18.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2011-10-01,rx_gb,no,0.0,0.0,0.0,411.0,88.0,0.0,18.0,4.0,129.0
ID,quarterly,2011-10-01,rx_percap,no,4.37538909397003,0.1578296667163538,1.1661858707375028,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-01-01,adjmedamt,no,131071.8773803711,117.1454925537109,3632.3805541992188,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-01-01,adjmedamt_gb,no,0.0,0.0,0.0,118991.84936523439,12080.02801513672,0.0,117.1454925537109,,3632.3805541992188
ID,quarterly,2012-01-01,adjmedamt_percap,no,1116.06574688883,0.9974837795464184,30.929407568048802,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-01-01,rx,no,582.0,22.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-01-01,rx_gb,no,0.0,0.0,0.0,466.0,116.0,0.0,22.0,6.0,130.0
ID,quarterly,2012-01-01,rx_percap,no,4.955679873298082,0.1873281051762161,1.158028286543882,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-04-01,adjmedamt,no,144187.1098022461,94.66469573974608,3493.180541992188,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-04-01,adjmedamt_gb,no,0.0,0.0,0.0,132184.2419433594,12002.86785888672,0.0,94.66469573974608,,3493.180541992188
ID,quarterly,2012-04-01,adjmedamt_percap,no,1226.9677045674691,0.8055541483193303,29.72540136997139,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-04-01,rx,no,615.0,16.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-04-01,rx_gb,no,0.0,0.0,0.0,484.0,131.0,0.0,16.0,5.0,133.0
ID,quarterly,2012-04-01,rx_percap,no,5.233374462834532,0.1361528315534187,1.1743181721482359,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-07-01,adjmedamt,no,153742.0649414063,129.9867095947266,5469.115844726563,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-07-01,adjmedamt_gb,no,0.0,0.0,0.0,141237.5288085938,12504.5361328125,0.0,129.9867095947266,,5469.115844726563
ID,quarterly,2012-07-01,adjmedamt_percap,no,1328.9370111109731,1.1235971716576192,47.27470303511654,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-07-01,rx,no,556.0,18.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-07-01,rx_gb,no,0.0,0.0,0.0,431.0,125.0,0.0,18.0,4.0,181.0
ID,quarterly,2012-07-01,rx_percap,no,4.806030011755757,0.1555908996611576,1.5991286909618982,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-10-01,adjmedamt,no,207774.14892578128,114.5093994140625,7153.914367675781,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-10-01,adjmedamt_gb,no,0.0,0.0,0.0,187869.5832519531,19904.565673828132,0.0,114.5093994140625,,7153.914367675781
ID,quarterly,2012-10-01,adjmedamt_percap,no,1702.2435783168899,0.9381479400459001,58.61029803353937,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-10-01,rx,no,718.0,19.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2012-10-01,rx_gb,no,0.0,0.0,0.0,549.0,169.0,0.0,19.0,3.0,206.0
ID,quarterly,2012-10-01,rx_percap,no,5.882401133877879,0.1556624255483004,1.7122866810313049,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-01-01,adjmedamt,no,171596.8630371094,0.0,5176.291198730469,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-01-01,adjmedamt_gb,no,0.0,0.0,0.0,152040.7854003906,19556.07763671875,0.0,,,5176.291198730469
ID,quarterly,2013-01-01,adjmedamt_percap,no,1416.7625478835641,0.0,42.73723527052295,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-01-01,rx,no,633.0,10.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-01-01,rx_gb,no,0.0,0.0,0.0,464.0,169.0,0.0,10.0,3.0,173.0
ID,quarterly,2013-01-01,rx_percap,no,5.226265078146286,0.0825634293546017,1.4531163566409888,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-04-01,adjmedamt,no,180026.19970703128,0.0,5693.210205078125,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-04-01,adjmedamt_gb,no,0.0,0.0,0.0,96458.7587890625,83567.44091796875,0.0,,,5693.210205078125
ID,quarterly,2013-04-01,adjmedamt_percap,no,1500.968815299577,0.0,47.46715195162685,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-04-01,rx,no,686.0,8.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-04-01,rx_gb,no,0.0,0.0,0.0,336.0,350.0,0.0,8.0,5.0,205.0
ID,quarterly,2013-04-01,rx_percap,no,5.719526429881607,0.0667000166750042,1.7508754377188602,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-07-01,adjmedamt,no,164298.3759765625,0.0,7769.595764160156,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-07-01,adjmedamt_gb,no,0.0,0.0,0.0,87496.54296875,76801.8330078125,0.0,,,7769.595764160156
ID,quarterly,2013-07-01,adjmedamt_percap,no,1368.446102651651,0.0,64.71319621662272,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-07-01,rx,no,722.0,10.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-07-01,rx_gb,no,0.0,0.0,0.0,347.0,375.0,0.0,10.0,11.0,226.0
ID,quarterly,2013-07-01,rx_percap,no,6.0135596608418975,0.0832903000116606,1.973980110276357,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-10-01,adjmedamt,no,152635.2136230469,0.0,18384.81768798828,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-10-01,adjmedamt_gb,no,0.0,0.0,0.0,92734.79956054688,59900.4140625,0.0,,10952.259765625,7432.557922363281
ID,quarterly,2013-10-01,adjmedamt_percap,no,1206.468956977464,0.0,145.31844450407291,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-10-01,rx,no,716.0,21.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2013-10-01,rx_gb,no,0.0,0.0,0.0,379.0,337.0,0.0,21.0,13.0,225.0
ID,quarterly,2013-10-01,rx_percap,no,5.659452708791123,0.1659895347550469,1.881214727223865,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-01-01,adjmedamt,no,157170.9958496094,98.13600158691406,6018.2596435546875,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-01-01,adjmedamt_gb,no,0.0,0.0,0.0,100002.27709960939,57168.71875,0.0,98.13600158691406,,6018.2596435546875
ID,quarterly,2014-01-01,adjmedamt_percap,no,1203.3703332052871,0.7513724290585952,46.078445157337455,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-01-01,rx,no,760.0,17.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-01-01,rx_gb,no,0.0,0.0,0.0,402.0,358.0,0.0,17.0,10.0,180.0
ID,quarterly,2014-01-01,rx_percap,no,5.818894563161804,0.1301594836496719,1.454723640790451,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-04-01,adjmedamt,no,142851.74133300778,288.6746826171875,21485.69274902344,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-04-01,adjmedamt_gb,no,0.0,0.0,0.0,88728.45043945312,54123.29089355469,0.0,288.6746826171875,15877.28125,5608.4114990234375
ID,quarterly,2014-04-01,adjmedamt_percap,no,1102.3021230381642,2.227531233060076,165.7923418447107,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-04-01,rx,no,729.0,20.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-04-01,rx_gb,no,0.0,0.0,0.0,388.0,341.0,0.0,20.0,18.0,166.0
ID,quarterly,2014-04-01,rx_percap,no,5.625260428723553,0.1543281324752689,1.4198188187724743,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-07-01,adjmedamt,no,143139.2912597656,368.8016967773438,32815.18743896484,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-07-01,adjmedamt_gb,no,0.0,0.0,0.0,93923.8515625,49215.43969726563,0.0,368.8016967773438,26478.376953125,6336.810485839844
ID,quarterly,2014-07-01,adjmedamt_percap,no,1097.4667151722078,2.827648391647004,251.59811571963508,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-07-01,rx,no,750.0,20.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-07-01,rx_gb,no,0.0,0.0,0.0,398.0,352.0,0.0,20.0,30.0,202.0
ID,quarterly,2014-07-01,rx_percap,no,5.750343103805194,0.1533424827681385,1.7787728001104068,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-10-01,adjmedamt,no,144483.5222167969,707.5275268554688,25347.78427124023,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-10-01,adjmedamt_gb,no,0.0,0.0,0.0,100040.8076171875,44442.71459960938,0.0,707.5275268554688,19086.55078125,6261.233489990234
ID,quarterly,2014-10-01,adjmedamt_percap,no,1051.561672332381,5.149437236482571,184.4830331460945,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-10-01,rx,no,778.0,27.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2014-10-01,rx_gb,no,0.0,0.0,0.0,392.0,386.0,0.0,27.0,21.0,207.0
ID,quarterly,2014-10-01,rx_percap,no,5.662341065073254,0.1965079804074266,1.659400723440491,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2015-01-01,adjmedamt,no,153332.6557922363,526.14990234375,32096.79437255859,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2015-01-01,adjmedamt_gb,no,0.0,0.0,0.0,107000.5693359375,46332.08645629883,0.0,526.14990234375,26258.859375,5837.934997558594
ID,quarterly,2015-01-01,adjmedamt_percap,no,1121.902480334204,3.8497271009698415,234.84542827030108,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2015-01-01,rx,no,809.0,22.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0
ID,quarterly,2015-01-01,rx_gb,no,0.0,0.0,0.0,411.0,398.0,0.0,22.0,27.0,212.0
ID,quarterly,2015-01-01,rx_percap,no,5.919281198782487,0.1609693280262234,1.74871224537579,0.0,0.0,0.0,0.0,0.0,0.0
